anio;semana;valor
1964;41;269.1189463194071
1964;42;319.8918655512316
1964;43;211.48938536119246
1964;44;323.93492206191246
1964;45;61.791507395390084
1964;46;292.8013741518018
1964;47;223.17332473286294
1964;48;425.78871925399017
1965;1;68.03458871603115
1965;2;180.84345991611173
1965;3;151.11973970347634
1965;4;330.4639939603565
1965;5;-31.02703065335072
1965;6;215.40691280334516
1965;7;-19.058376912249287
1965;8;281.2736187930292
1965;9;492.23769418083776
1965;10;69.50768109264195
1965;11;418.7898193061254
1965;12;262.39221771446034
1965;13;201.77786351156612
1965;14;222.7825347355656
1965;15;147.2840709293546
1965;16;310.63141460783993
1965;17;203.76599331430418
1965;18;153.64806615590945
1965;19;106.61560477099795
1965;20;365.1852155253972
1965;21;191.3109844572229
1965;22;78.16827051985085
1965;23;-9.030938176853198
1965;24;-148.9985266099725
1965;25;100.33820177187431
1965;26;263.3770213312931
1965;27;185.25416596915605
1965;28;114.82899408495409
1965;29;286.78645431423917
1965;30;18.032316229983394
1965;31;179.95921233629284
1965;32;125.91792625340335
1965;33;192.43000340235608
1965;34;217.90090965441664
1965;35;150.56927878838866
1965;36;195.56486901421925
1965;37;179.43333888924968
1965;38;170.77155906714697
1965;39;184.89201722126052
1965;40;387.35790835342505
1965;41;246.80416822492194
1965;42;250.02141667670654
1965;43;117.68682860976429
1965;44;246.94677805614094
1965;45;68.7631006931885
1965;46;130.170172440064
1965;47;-8.098779507293841
1965;48;268.20893559335934
1966;1;126.28833443453685
1966;2;136.13533093010108
1966;3;278.0086525044803
1966;4;195.4877877437079
1966;5;342.823996838668
1966;6;-10.177537414158706
1966;7;341.2583755010504
1966;8;204.90919525472862
1966;9;254.6822111332218
1966;10;214.19769678909776
1966;11;243.19488790469796
1966;12;206.6145055491997
1966;13;210.3634077090078
1966;14;222.55962937828497
1966;15;135.65635152413654
1966;16;158.16482072491485
1966;17;183.2000828701619
1966;18;242.32057741842584
1966;19;101.77357106784088
1966;20;206.4778006838345
1966;21;347.56599167978993
1966;22;195.39089643085094
1966;23;16.305211194380206
1966;24;147.4438665526368
1966;25;127.86326021389583
1966;26;79.53176368051693
1966;27;105.71478383886847
1966;28;202.25887778241554
1966;29;128.26150902407932
1966;30;104.55676278551303
1966;31;308.5473960330758
1966;32;147.84106700804648
1966;33;96.86178497389409
1966;34;275.40926984192157
1966;35;306.9487246429128
1966;36;131.13196137993458
1966;37;262.32129384476724
1966;38;110.53092009006791
1966;39;131.08518716912658
1966;40;350.54127804454913
1966;41;49.22208006211213
1966;42;205.34407074347808
1966;43;159.18590570848042
1966;44;267.9038424531222
1966;45;203.33419454443455
1966;46;95.75362174908477
1966;47;168.16526959683682
1966;48;-27.840594244132035
1967;1;153.0006370371869
1967;2;276.302561707305
1967;3;169.23884416167752
1967;4;287.45400892071365
1967;5;116.77442998502961
1967;6;287.35241807514666
1967;7;158.2897796842261
1967;8;196.19984072972846
1967;9;75.23837541966259
1967;10;-29.109794344913183
1967;11;143.62558330335526
1967;12;141.51937942641533
1967;13;-54.90086544476728
1967;14;261.39609958066814
1967;15;163.5505022572049
1967;16;250.77698475850306
1967;17;203.35295070051833
1967;18;265.1235192424244
1967;19;177.05777148481434
1967;20;199.1809076238783
1967;21;183.98942142657563
1967;22;349.6153693105185
1967;23;201.1136512684478
1967;24;-2.9130882583528432
1967;25;316.9895929280647
1967;26;194.67656954936837
1967;27;224.775930347697
1967;28;256.13906480941876
1967;29;293.2665047350159
1967;30;225.33709350158773
1967;31;314.943231404112
1967;32;117.90759871417634
1967;33;263.27286846333266
1967;34;168.36419607911668
1967;35;172.97079084677873
1967;36;274.9637261525831
1967;37;204.70114116933436
1967;38;149.42966143014098
1967;39;324.6755477591495
1967;40;148.62533335822062
1967;41;155.68945452370474
1967;42;375.4264724377565
1967;43;22.788680188917937
1967;44;269.31726218388803
1967;45;235.9283655177248
1967;46;101.71441769030113
1967;47;140.8047329075535
1967;48;105.90949235123166
1968;1;147.81659717374774
1968;2;102.78139867049856
1968;3;227.8425626968285
1968;4;208.01224140012653
1968;5;213.8213135167777
1968;6;173.21205367114766
1968;7;167.17728519915653
1968;8;254.59884493279975
1968;9;287.0071034349834
1968;10;259.6564475332049
1968;11;182.11839015976545
1968;12;100.10408536121065
1968;13;308.52857441968246
1968;14;268.22379821251195
1968;15;103.8626085062966
1968;16;262.63463123457
1968;17;199.1918849504526
1968;18;243.7572323016729
1968;19;282.3979546479988
1968;20;389.1578287184548
1968;21;215.99731100441164
1968;22;307.21861507982806
1968;23;232.7306249920283
1968;24;369.74888947227936
1968;25;230.11584979658642
1968;26;238.66636316577538
1968;27;318.3235474161497
1968;28;210.527728230083
1968;29;229.07208356572897
1968;30;70.50892880841221
1968;31;67.4637421093762
1968;32;347.2730686952674
1968;33;77.30734548135081
1968;34;154.12993547690002
1968;35;397.6665971597822
1968;36;121.52462610257095
1968;37;130.34334926259828
1968;38;124.02566370155618
1968;39;120.2848087639508
1968;40;277.040288912663
1968;41;103.16504096584197
1968;42;100.91865930684281
1968;43;357.36278812395733
1968;44;176.09366376476325
1968;45;183.75884085875066
1968;46;334.2760079645809
1968;47;215.5026595595696
1968;48;205.1203073835803
1969;1;330.8588425356294
1969;2;144.512652348271
1969;3;126.00081732184987
1969;4;157.21093103279557
1969;5;33.576622599267694
1969;6;163.3869014686649
1969;7;242.02845451470338
1969;8;143.16728011267526
1969;9;233.41242098287586
1969;10;63.467166483171155
1969;11;206.9472538403431
1969;12;155.9074321894007
1969;13;225.76019553541428
1969;14;302.97940327072877
1969;15;83.30012528448422
1969;16;208.82902091037136
1969;17;132.3346847854537
1969;18;386.47757759334183
1969;19;365.1533406480922
1969;20;117.43088370644824
1969;21;201.61316771087056
1969;22;209.3615520097484
1969;23;311.77910295481547
1969;24;227.12970542988657
1969;25;149.11261570244685
1969;26;72.53122441761626
1969;27;157.24458912314492
1969;28;104.2808711819603
1969;29;102.65721345246874
1969;30;4.89351850376633
1969;31;168.86334942008605
1969;32;75.61473215788021
1969;33;193.2592032028067
1969;34;213.20198208053353
1969;35;147.66354547671526
1969;36;59.70346119187124
1969;37;16.620191022843017
1969;38;237.2549026975145
1969;39;237.96876803267136
1969;40;97.43451294024301
1969;41;63.36585193672448
1969;42;263.82112536683513
1969;43;169.35715646363224
1969;44;416.27973388568444
1969;45;180.81801476528022
1969;46;255.090405676079
1969;47;246.99007804192047
1969;48;76.59202132292549
1970;1;323.2226434298843
1970;2;116.98242964605797
1970;3;204.68247444169194
1970;4;16.693883742915858
1970;5;363.6524555280424
1970;6;262.2679374786755
1970;7;157.74705953423253
1970;8;76.93114149919558
1970;9;226.59844195084216
1970;10;152.69101786240034
1970;11;279.19410207304935
1970;12;241.40154268051245
1970;13;187.41183973110097
1970;14;242.3833917759067
1970;15;430.32970789766233
1970;16;182.6282470992807
1970;17;435.96774284167043
1970;18;232.49347256600518
1970;19;235.1892215048692
1970;20;330.4001554436479
1970;21;329.67859538086674
1970;22;189.50717213928408
1970;23;166.75974107249544
1970;24;119.77450850228728
1970;25;292.65090509939205
1970;26;223.35676474591352
1970;27;188.49303302137466
1970;28;206.84039126891255
1970;29;140.47592962383786
1970;30;425.68590195501565
1970;31;113.25858927017445
1970;32;43.13967157636287
1970;33;156.8426215070161
1970;34;115.29526126432592
1970;35;359.61860709401833
1970;36;181.56442725078927
1970;37;273.28604030682516
1970;38;-22.00527098022124
1970;39;185.29738257609935
1970;40;335.9843989098409
1970;41;153.19164415629842
1970;42;163.00590574346052
1970;43;388.5447440714585
1970;44;176.92724543144908
1970;45;191.7052594446867
1970;46;195.43979923756618
1970;47;201.04511784904736
1970;48;227.7389603823263
1971;1;103.83262916637348
1971;2;367.9212391175614
1971;3;291.9697107817837
1971;4;401.06803020536995
1971;5;237.46093988321886
1971;6;163.0182797398735
1971;7;348.62467028194686
1971;8;326.9602686699547
1971;9;393.33745608902905
1971;10;344.81572381243075
1971;11;134.34578720035475
1971;12;183.5324162358775
1971;13;234.80847742612886
1971;14;244.64524313023378
1971;15;213.18320681624036
1971;16;272.5170874459575
1971;17;134.42644093226016
1971;18;63.02248351703264
1971;19;244.7342092871603
1971;20;272.2023939528494
1971;21;189.62532162680725
1971;22;211.55472059840443
1971;23;276.84013604548926
1971;24;132.59555026458912
1971;25;-48.953094154327516
1971;26;181.45699210441575
1971;27;265.5000835681701
1971;28;165.84063093247215
1971;29;127.87476346808921
1971;30;290.0425868309741
1971;31;112.29295645200533
1971;32;263.17248393226487
1971;33;138.78753028543633
1971;34;114.05361360404261
1971;35;229.15975868080517
1971;36;194.97079161797583
1971;37;215.58762175550282
1971;38;281.56790455739116
1971;39;313.657675662124
1971;40;236.99314802406616
1971;41;59.867735663807764
1971;42;65.11259810927939
1971;43;251.27663677026092
1971;44;240.7722971662569
1971;45;132.17946787978903
1971;46;329.0058055294739
1971;47;339.90937149984234
1971;48;34.44848831579742
1972;1;119.74914338723592
1972;2;312.59690695891294
1972;3;155.3490572577438
1972;4;195.39658263679144
1972;5;48.1608392714472
1972;6;201.03878009274717
1972;7;145.6559590358824
1972;8;185.61246000603535
1972;9;287.08973909428266
1972;10;244.1745472166778
1972;11;222.14883913303584
1972;12;60.34929461233975
1972;13;212.62438490001094
1972;14;102.08585079874256
1972;15;202.27301187101978
1972;16;249.10119721397575
1972;17;180.74377566460063
1972;18;261.44010706121884
1972;19;170.29417010882915
1972;20;47.17568349630551
1972;21;242.6224001982602
1972;22;159.99250421123506
1972;23;107.06479365822901
1972;24;339.78198504675686
1972;25;197.9574950220298
1972;26;245.60498351314737
1972;27;191.57926568379037
1972;28;221.835949474739
1972;29;201.9616265325188
1972;30;138.58592022449386
1972;31;287.2421375056875
1972;32;195.7338219664403
1972;33;246.2095758993444
1972;34;216.59227350181717
1972;35;287.9269836054838
1972;36;204.62835569205635
1972;37;91.59668400483343
1972;38;272.0010604814231
1972;39;126.03082312867822
1972;40;81.81710374175975
1972;41;133.75539593249027
1972;42;286.2526745796367
1972;43;181.00318301715402
1972;44;209.5407162186362
1972;45;46.79611442332967
1972;46;240.77561690309196
1972;47;213.411466684775
1972;48;163.84108257190104
1973;1;230.84137009516036
1973;2;79.62678494703366
1973;3;284.8385524874492
1973;4;167.48792918114586
1973;5;163.51562362161872
1973;6;232.63373549862885
1973;7;366.3171988040823
1973;8;100.91678488609523
1973;9;285.27912077915005
1973;10;146.65008609060268
1973;11;144.00582009636844
1973;12;182.64502869639907
1973;13;159.07777473418153
1973;14;282.2072668823158
1973;15;203.37834658839742
1973;16;160.68842634563563
1973;17;367.2851869861237
1973;18;317.7087053208365
1973;19;292.2405821189534
1973;20;196.37440644867976
1973;21;34.98391391756357
1973;22;315.5220712341893
1973;23;199.91711526177724
1973;24;150.37563302884286
1973;25;132.80273721293167
1973;26;217.8542093065551
1973;27;212.86189180434275
1973;28;119.45912646816403
1973;29;384.9283026931711
1973;30;417.95752823573935
1973;31;221.59349942163678
1973;32;354.7589021806324
1973;33;324.47930188725235
1973;34;271.4638254816165
1973;35;118.97300562302374
1973;36;161.73433913461335
1973;37;-21.14903800006877
1973;38;277.850718195564
1973;39;169.4198188867117
1973;40;142.38600121174994
1973;41;132.7867441277192
1973;42;261.3160592500145
1973;43;208.2731478086227
1973;44;226.65003875844258
1973;45;235.00442988647683
1973;46;185.18930862741593
1973;47;388.1485572589092
1973;48;169.65821763998161
1974;1;97.98371018500238
1974;2;328.10178454784864
1974;3;301.7415796024909
1974;4;132.52582029899077
1974;5;118.62905553767979
1974;6;167.97535967757798
1974;7;180.65976541109598
1974;8;138.30825853412486
1974;9;177.8007632593552
1974;10;35.61215890620022
1974;11;90.47823713998243
1974;12;187.74340841773878
1974;13;169.89085147415307
1974;14;276.536112999304
1974;15;-1.3270517177045633
1974;16;200.27769545712985
1974;17;267.87928170492654
1974;18;7.909151488595853
1974;19;436.2277153650663
1974;20;42.348772682776314
1974;21;364.75381601202093
1974;22;192.04069803175838
1974;23;151.26422170749058
1974;24;322.2583320628338
1974;25;356.361500238171
1974;26;388.78985228798837
1974;27;344.49898923301373
1974;28;261.4191103967168
1974;29;169.25842822174735
1974;30;204.5474418423477
1974;31;197.74042283664383
1974;32;208.8211360347851
1974;33;-2.2440213524466515
1974;34;125.38633492685791
1974;35;-96.90358646785626
1974;36;196.98640317028347
1974;37;423.95920344181206
1974;38;239.6520553214185
1974;39;178.30155667247303
1974;40;268.3993476635801
1974;41;220.79769516686403
1974;42;91.28807487463231
1974;43;86.94609784306576
1974;44;127.81727919455649
1974;45;261.70818735968703
1974;46;170.30263024601663
1974;47;241.58375532110878
1974;48;249.78271227351937
1975;1;215.68240612842868
1975;2;183.641484544491
1975;3;232.79599721941008
1975;4;179.39588224422062
1975;5;209.35366485264984
1975;6;248.07896421670222
1975;7;283.5619226519717
1975;8;139.1850480882997
1975;9;118.23374463656296
1975;10;201.74711973048542
1975;11;289.64003018780284
1975;12;196.64833156093192
1975;13;160.03290558657133
1975;14;90.41083838695722
1975;15;330.27522734259276
1975;16;155.02096036874872
1975;17;221.8666428844995
1975;18;278.4209173891626
1975;19;268.6456577524483
1975;20;319.825108356343
1975;21;38.24256950610297
1975;22;258.01587357468344
1975;23;306.78550725544426
1975;24;207.88219475162225
1975;25;139.58785559605974
1975;26;39.349130593113244
1975;27;166.22951917711467
1975;28;204.54110004044688
1975;29;379.0938723477393
1975;30;190.6974095775227
1975;31;105.64735642400656
1975;32;118.16745325004057
1975;33;185.87427358206853
1975;34;183.88714639276893
1975;35;151.31206616025273
1975;36;183.43760794869218
1975;37;233.3392634021511
1975;38;214.5727793359496
1975;39;286.00613143679533
1975;40;241.12266199792526
1975;41;229.69988811333894
1975;42;373.4724308023797
1975;43;101.771349206861
1975;44;154.3076060986462
1975;45;158.19817016471296
1975;46;167.87881385586863
1975;47;173.87071619232933
1975;48;394.42822194528344
1976;1;135.91552915682215
1976;2;140.3564335480802
1976;3;125.27364184369007
1976;4;202.72380198720913
1976;5;106.14854128336458
1976;6;144.41886668845962
1976;7;212.5699646780866
1976;8;179.47443632394243
1976;9;187.43928543421939
1976;10;320.51883812298945
1976;11;278.4125937759776
1976;12;275.38441425726353
1976;13;160.2086759496043
1976;14;15.449395772467312
1976;15;149.83348170670615
1976;16;351.59437417125366
1976;17;374.9444610074984
1976;18;81.88577821442841
1976;19;172.0850221482815
1976;20;212.84337437966798
1976;21;79.8478489254319
1976;22;268.5187656996671
1976;23;176.01178203723768
1976;24;336.70868060175565
1976;25;59.09533033851926
1976;26;190.2579281928215
1976;27;164.7503507467192
1976;28;223.48547299187942
1976;29;265.04917715684735
1976;30;157.88017605924352
1976;31;88.66313856580399
1976;32;284.83340853271494
1976;33;17.68010516978046
1976;34;169.34032238411214
1976;35;81.99146715092137
1976;36;164.78045615046213
1976;37;233.33331777339572
1976;38;179.86813687413976
1976;39;322.2351660496504
1976;40;145.19567734619085
1976;41;34.26977125947536
1976;42;153.98859491195725
1976;43;193.3746861375895
1976;44;262.9708789685186
1976;45;330.2874154675459
1976;46;103.83931208369054
1976;47;271.01603056628625
1976;48;201.6858227566263
1977;1;257.7112209734948
1977;2;269.5059133259999
1977;3;274.21854252832844
1977;4;229.96753225901557
1977;5;137.50299958912024
1977;6;198.49341438879281
1977;7;327.119975085645
1977;8;129.7504942831116
1977;9;114.08913133263026
1977;10;292.30363455444365
1977;11;224.08961692503757
1977;12;210.12573950006708
1977;13;202.42256077275488
1977;14;70.23714589837661
1977;15;229.1975154929056
1977;16;74.76014748457165
1977;17;182.89281226561488
1977;18;323.30746433300214
1977;19;247.223609068364
1977;20;219.50041869882574
1977;21;34.39225885186059
1977;22;50.41877573637254
1977;23;371.5346200093902
1977;24;376.79088293357495
1977;25;379.774116589202
1977;26;159.95910364428954
1977;27;268.6266850666159
1977;28;325.57429042044816
1977;29;75.412793606696
1977;30;293.5584926177995
1977;31;344.01424529443904
1977;32;114.92825942415757
1977;33;171.78155733147216
1977;34;281.3739976640812
1977;35;380.5300695217687
1977;36;286.4102832400433
1977;37;137.8173932784417
1977;38;219.02250077158288
1977;39;139.30502516402532
1977;40;223.39999564768075
1977;41;196.08201838540498
1977;42;116.93592119110191
1977;43;138.16947382027843
1977;44;239.47753914971028
1977;45;128.31592545571118
1977;46;402.1294062142367
1977;47;185.04142047135286
1977;48;253.7970665570444
1978;1;91.77561451320403
1978;2;165.6698659968336
1978;3;183.6994802832063
1978;4;114.52055782978677
1978;5;267.0354643748158
1978;6;331.26688755971924
1978;7;282.4933592111588
1978;8;189.2803654609828
1978;9;257.36970335349133
1978;10;153.56722356747218
1978;11;389.8165139233315
1978;12;247.4412520666205
1978;13;204.47507088434452
1978;14;194.52623838416295
1978;15;-15.77138137619275
1978;16;150.70750718206463
1978;17;249.12934656244985
1978;18;52.46507673752353
1978;19;284.2789971326961
1978;20;375.4087592030762
1978;21;279.9853777408265
1978;22;153.68047993374896
1978;23;312.2540797662727
1978;24;34.37853017226732
1978;25;91.62226130489147
1978;26;289.7436283185164
1978;27;199.10026521958684
1978;28;197.77675493587688
1978;29;224.79926518688055
1978;30;179.87694674053662
1978;31;229.3840517773524
1978;32;341.001640358804
1978;33;80.14085552783929
1978;34;303.87653544687123
1978;35;129.39415771505566
1978;36;218.02962555972434
1978;37;118.31446491395083
1978;38;47.49894214138229
1978;39;44.0220925652105
1978;40;187.6155602951964
1978;41;200.28215693415112
1978;42;219.6656948289868
1978;43;239.29748558294645
1978;44;121.38656374108152
1978;45;337.1657360048849
1978;46;89.16475954038263
1978;47;264.9072284766785
1978;48;135.35862417203145
1979;1;327.808594309638
1979;2;149.60544570429434
1979;3;57.74041952253907
1979;4;187.40299824569522
1979;5;120.81707760053911
1979;6;170.7298007868531
1979;7;174.448354391159
1979;8;175.0157045396428
1979;9;233.3064007663863
1979;10;483.04963903354377
1979;11;76.6135673220345
1979;12;240.1423609502896
1979;13;173.3504066209104
1979;14;179.040277596749
1979;15;303.8070639335404
1979;16;237.01049782006598
1979;17;365.40940666487046
1979;18;217.6248958542049
1979;19;256.98926843137025
1979;20;264.99498164552335
1979;21;65.31381904759289
1979;22;187.19035198308893
1979;23;217.02863983428577
1979;24;19.596777343597807
1979;25;119.00343538117805
1979;26;131.4253617936592
1979;27;217.5178199462156
1979;28;218.40834059320795
1979;29;-19.233538996645024
1979;30;183.01516544650173
1979;31;70.7225876263162
1979;32;81.74716019647457
1979;33;362.2497083505048
1979;34;208.40531188326224
1979;35;152.25695005119147
1979;36;266.6914651773466
1979;37;410.25032885750545
1979;38;286.2916363479171
1979;39;236.42867576674647
1979;40;267.4220338170273
1979;41;273.2551340960447
1979;42;162.87015917876835
1979;43;-20.31879343760474
1979;44;176.07727788357752
1979;45;130.63827407435343
1979;46;349.89169813465753
1979;47;268.7230253538156
1979;48;200.24890308098605
1980;1;61.178491506728335
1980;2;124.56825120798386
1980;3;298.5972199702662
1980;4;233.91984115740456
1980;5;361.3887400064718
1980;6;201.97325776107652
1980;7;321.59739722512984
1980;8;194.53232271438742
1980;9;297.24393366068244
1980;10;173.02546614480013
1980;11;253.47915827449376
1980;12;218.29782419519023
1980;13;289.55255688112976
1980;14;212.07189816308997
1980;15;161.05183802709854
1980;16;326.4199429253994
1980;17;235.51629280441088
1980;18;241.2088876826466
1980;19;25.749991833532448
1980;20;348.8030130512544
1980;21;193.54377304790432
1980;22;62.716478687005804
1980;23;382.80194520696494
1980;24;50.3174235256497
1980;25;181.8822404004801
1980;26;275.3370045918935
1980;27;102.24567970131797
1980;28;210.98372047592323
1980;29;-160.85594762451973
1980;30;161.85887743041957
1980;31;301.2905728651163
1980;32;164.41518938269263
1980;33;265.7745566452824
1980;34;163.28859650048022
1980;35;242.96229061270705
1980;36;221.469202597738
1980;37;189.87452637102209
1980;38;357.6625223335436
1980;39;273.68506094723153
1980;40;-35.71485556885668
1980;41;195.84504706845644
1980;42;367.5944048246349
1980;43;161.89258145187608
1980;44;143.84185477065148
1980;45;-21.41175958814884
1980;46;194.29336101541787
1980;47;211.3668627682255
1980;48;305.1368299582045
1981;1;322.5378158091756
1981;2;209.04429386391215
1981;3;218.17837218484058
1981;4;178.23654116818398
1981;5;243.3467512042916
1981;6;20.501693669859947
1981;7;361.91253258487774
1981;8;208.01605244947606
1981;9;178.6712671589984
1981;10;271.3351142128973
1981;11;134.50443228380703
1981;12;368.2467848744132
1981;13;74.91503224116454
1981;14;304.5232505559326
1981;15;252.9531359099451
1981;16;284.7702585668851
1981;17;260.0205907606221
1981;18;307.6315277777749
1981;19;163.17375588568532
1981;20;158.07374665544086
1981;21;248.54558629266438
1981;22;224.70566108176473
1981;23;331.3507968507145
1981;24;287.8496181382631
1981;25;34.29421882314725
1981;26;195.86582238485394
1981;27;150.01879221244536
1981;28;300.20580411991864
1981;29;266.78349711463807
1981;30;116.45900942494023
1981;31;164.12585169460803
1981;32;194.0382656088575
1981;33;86.55264975814765
1981;34;257.2301068702406
1981;35;253.88955612087895
1981;36;306.4163876911801
1981;37;165.2553877116544
1981;38;301.75719849353607
1981;39;255.41287315219517
1981;40;111.50356887915628
1981;41;382.05620104783236
1981;42;238.83394801584606
1981;43;59.20069390307836
1981;44;127.27139141021337
1981;45;-20.829248496534746
1981;46;293.2512646559464
1981;47;187.20774457469113
1981;48;303.0679256747943
1982;1;170.9762316643094
1982;2;311.46250352385846
1982;3;122.02155156328813
1982;4;148.50371568003692
1982;5;316.5607991869314
1982;6;371.6106612599285
1982;7;80.95085983065897
1982;8;-49.77743771067301
1982;9;238.11096236555733
1982;10;136.3401731800538
1982;11;198.95160489969894
1982;12;293.08932533657475
1982;13;154.6723714999007
1982;14;72.53715687197055
1982;15;50.944842997610095
1982;16;217.34453598749127
1982;17;136.37727432809928
1982;18;100.56215135771785
1982;19;150.6522275383654
1982;20;328.95935396885915
1982;21;380.38035241680814
1982;22;231.62582208218842
1982;23;202.92892205481704
1982;24;181.9746434979857
1982;25;164.11035744115995
1982;26;277.868006833295
1982;27;-3.401852365348418
1982;28;354.4510345637019
1982;29;202.30516643420128
1982;30;251.28208876167716
1982;31;113.09056738768955
1982;32;416.6155158391406
1982;33;296.84969848408866
1982;34;107.92466083232678
1982;35;353.8487041686301
1982;36;251.90973990702793
1982;37;203.04826336270185
1982;38;185.49935859789443
1982;39;313.855352305138
1982;40;158.9944544332383
1982;41;89.17836169470958
1982;42;201.2561884509549
1982;43;176.29061159950143
1982;44;27.08332911605487
1982;45;126.64707736674583
1982;46;461.49718745130133
1982;47;151.35350113255623
1982;48;221.75896185478538
1983;1;98.36762383816257
1983;2;254.34318294792175
1983;3;103.8109410593253
1983;4;137.7692287575164
1983;5;313.44357541052653
1983;6;397.9990939126436
1983;7;229.21153968314917
1983;8;127.97670457602516
1983;9;312.45412508847596
1983;10;226.84319361859815
1983;11;188.7933467567305
1983;12;129.34318770862046
1983;13;351.7835238473974
1983;14;224.00556985217003
1983;15;95.58045728371172
1983;16;213.36662388752384
1983;17;280.4003896340676
1983;18;244.97481226782097
1983;19;206.19534939174434
1983;20;151.20545963728216
1983;21;262.18252087009324
1983;22;147.96284365649598
1983;23;224.2905360745595
1983;24;156.10086176186735
1983;25;121.90483873079823
1983;26;91.39078864011366
1983;27;99.26240245384352
1983;28;382.97632134465454
1983;29;114.64254516488384
1983;30;153.12613917584304
1983;31;64.2659001205628
1983;32;227.77147260465426
1983;33;280.111240614172
1983;34;53.90433761945076
1983;35;291.293839239644
1983;36;59.93870220303157
1983;37;127.13147279320167
1983;38;13.165732968300858
1983;39;265.67454486471865
1983;40;153.60769507852655
1983;41;268.1100590305127
1983;42;231.3839606314936
1983;43;153.596648767996
1983;44;282.8367217693306
1983;45;247.86997435163522
1983;46;314.50494285097864
1983;47;223.1822219320995
1983;48;10.800069154418026
1984;1;-82.27577163190472
1984;2;209.277307533213
1984;3;23.350290839623625
1984;4;7.299069497508498
1984;5;230.29235835501842
1984;6;258.3710470152701
1984;7;146.11697336971446
1984;8;268.2241005601774
1984;9;171.56726776226373
1984;10;168.95965546989794
1984;11;287.0244162678936
1984;12;266.8231950517709
1984;13;234.91764224896212
1984;14;141.38072134630033
1984;15;43.41529196010299
1984;16;146.07286312245094
1984;17;229.5490011850492
1984;18;261.846842196377
1984;19;122.32321345338406
1984;20;233.22184472620904
1984;21;118.29697065515414
1984;22;204.058332383915
1984;23;135.87791470528907
1984;24;194.98899356550388
1984;25;265.580124468338
1984;26;282.60903393109504
1984;27;196.90366655214675
1984;28;231.03298556504467
1984;29;261.8109249387603
1984;30;210.22793931008061
1984;31;12.369688433197155
1984;32;236.91282131300133
1984;33;163.29056965999231
1984;34;94.20386818498565
1984;35;69.32489844643484
1984;36;104.55918020501596
1984;37;183.99410450762255
1984;38;418.5628591351448
1984;39;136.91349873368648
1984;40;316.38835576671534
1984;41;253.25309582374263
1984;42;223.90782774656827
1984;43;189.88540048625433
1984;44;156.16209055486377
1984;45;169.4753537936388
1984;46;166.11338905536041
1984;47;428.5456916646234
1984;48;215.58636212100538
1985;1;75.07250915546884
1985;2;184.98319419443436
1985;3;261.77889787425505
1985;4;263.53494722636924
1985;5;270.24697096460426
1985;6;172.87558484602442
1985;7;229.59805122462055
1985;8;393.7254421389164
1985;9;294.8662377799933
1985;10;266.37428416547993
1985;11;290.7504622158695
1985;12;282.5364267415017
1985;13;58.20246705507802
1985;14;140.48112705838037
1985;15;306.841296130296
1985;16;154.7973277815631
1985;17;318.5875692963517
1985;18;153.62730378328735
1985;19;118.65926114083265
1985;20;126.72679708986395
1985;21;170.1566081580441
1985;22;256.1044636738478
1985;23;-1.1556163936132293
1985;24;213.40037182512228
1985;25;115.56313141604014
1985;26;232.2234867026322
1985;27;284.54279319967543
1985;28;186.4229883246209
1985;29;150.86625402688875
1985;30;351.2462817784944
1985;31;145.19657501995627
1985;32;187.8770438948159
1985;33;173.6847736665451
1985;34;204.77776783959106
1985;35;175.92512168673224
1985;36;245.91921212706922
1985;37;195.30249756540056
1985;38;267.05203412222556
1985;39;238.03342829225443
1985;40;-42.72388594782544
1985;41;316.5757929297022
1985;42;16.002027231256818
1985;43;73.39971795634419
1985;44;174.29082079615858
1985;45;451.6873563999898
1985;46;49.42733106350289
1985;47;281.7684873953438
1985;48;140.41081974024942
1986;1;98.73189663339355
1986;2;308.71732657862447
1986;3;-76.24176188897798
1986;4;113.13169276497828
1986;5;105.32883102449169
1986;6;137.46303052277233
1986;7;53.286328791681456
1986;8;178.4918755367677
1986;9;271.69249549928554
1986;10;127.40516220692048
1986;11;173.88951571660462
1986;12;82.5219220559718
1986;13;49.40621766651486
1986;14;172.6712985919538
1986;15;68.07002087878311
1986;16;241.23477437397773
1986;17;141.37049527182637
1986;18;262.0555770750907
1986;19;282.28959057867684
1986;20;72.57567165308545
1986;21;87.47781329925137
1986;22;117.44305341067071
1986;23;259.83464277699477
1986;24;139.49675653245507
1986;25;424.23002483019104
1986;26;370.8258078305463
1986;27;406.1454593131251
1986;28;164.20649851883832
1986;29;121.85714800192234
1986;30;112.31577591874836
1986;31;310.42431506398094
1986;32;181.62465793024833
1986;33;162.01473898014822
1986;34;133.35618336664893
1986;35;229.49568369691923
1986;36;126.73604093015521
1986;37;436.77411714398886
1986;38;119.10888601931028
1986;39;192.56651085991876
1986;40;288.6634675529801
1986;41;174.96997025853338
1986;42;152.5066648300099
1986;43;254.94354855704415
1986;44;145.67059401134065
1986;45;260.17509042269626
1986;46;307.1445210591811
1986;47;135.9165320695041
1986;48;133.50856603501234
1987;1;224.24773305311427
1987;2;233.44140339138193
1987;3;76.0492626288758
1987;4;351.81160794701304
1987;5;180.1578723861933
1987;6;166.97964684704397
1987;7;216.67643335019784
1987;8;48.878116817426076
1987;9;253.4140323205557
1987;10;45.01548110339286
1987;11;189.36841833793892
1987;12;192.0087376596173
